KEY;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;X
NIG;Niger;Niger;Niger;der Niger;Níger;Niger;Niger;Niger;Niger;Niger;Níger;Íèãåğ;Niger;x
NIG_ADJ;Nigerien;Nigérien;Nigerisch;Nigerien;Nigerien;Nigerina;Nigerien;Nigerien;Nigerien;Nigerese;Nigeriano;Íèãåğà;Nigerien;x
NIZ;Deva Bengal;Déva-Bengal;Deva Bengal;Deva Bengal;Deva Bengal;Deva Bengala;Deva bengáli;Deva Bengal;Deva bengáli;Deva Bengal;Deva Bengal;Äåâà-Áåíãàë;Deva Bengal;x
NIZ_ADJ;Deva Bengali;Déva-Bengalais;Deva Bengalisch;Deva bengalski;Deva Bengali;Deva Bengalese;Deva bengáli;Deva bengálská;Deva bengáli;Deva Bengali;Deva Bengali;Äåâà Áåíãàëè;Deva Bengali;x
NKO;Nkore;Nkoré;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Íêîğå;Nkore;x
NKO_ADJ;Nkore;du Nkoré;Nkore-;Nkore;Nkore;di Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Íêîğå;Nkore;x
NMB;Namibia;Namibie;Namibia;Namibia;Namibia;Namibia;Namíbia;Namibie;Namíbia;Namibië;Namíbia;Íàìèáèÿ;namibia;x
NMB_ADJ;Namibian;Namibien;Namibisch;Namibijski;namibio;Namibiana;Namíbiai;Namibie;Namíbiai;Namibisch;Namíbia;Íàìèáèåö;Namibian;x
NOG;Nogai;Nogaïs;Nogaier;Nogai;Nogai;Nogai;nogaj;Nogai;nogaj;Nogai;Nogai;Íîãàéñê.;Nogai;x
NOG_ADJ;Nogai;Nogaï;Nogaier-;Nogai;Nogai;di Nogai;nogaj;Nogai;nogaj;Nogai;Nogai;Íîãàéñê.;Nogai;x
NOL;Northumberland;Northumbrie;Northumberland;Northumberland;Northumberland;Nortumbria;Northumberland;Northumberland;Northumberland;Northumberland;Northumberland;Íîğòóìáåğëåíä;Northumberland;x
NOL_ADJ;Northumbrian;Northumbrien;Northumberländisch;Northumbrian;Northumbrian;Nortumbra;northumberlandi;Northumbrian;northumberlandi;Northumbrian;Northumbrian;Íîğòóìáåğëåíäñê.;Northumbrian;x
NOV;Novgorod;Novgorod;Nowgorod;Nowogród;Novgorod;Novgorod;Novgorod;Novgorod;Novgorod;Novgorod;Novgorod;Íîâãîğîä;Novgorod;x
NOV_ADJ;Novgorodian;Novgorodien;Nowgorod-;Novgorodian;Novgorodian;di Novgorod;novgorodi;Novgorodskımi;novgorodi;Novgorodian;Novgorodian;Íîâãîğîäñê.;Novgorodin;x
NRM;Normandy;Normandie;Normandie;Normandia;Normandía;Normandia;Normandia;Normandy;Normandia;Normandië;Normandia;Íîğìàíäèÿ;Normandia;x
NRM_ADJ;Norman;Normand;Normannisch;Norman;normando;Normanna;normann;Norman;normann;Normandisch;normando;Íîğìàí;Norman;x
NUB;Funj;Les Founji;Fung;Funj;Funj;Fung;Funj;Funj;Funj;Funj;Funj;Ôóíé;Funj;x
NUB_ADJ;Funj;Founji;Fung-;Funj;Funj;dei Fung;Funj;Funj;Funj;Funj;Funj;Ôóíé;Funj;x
NUM;Nuremberg;Nuremberg;Nürnberg;Norymberga;Nuremberg;Norimberga;Nürnberg;Norimberk;Nürnberg;Neurenberg;Nuremberg;Íşğíáåğã;Nürnberg;x
NUM_ADJ;Nuremberger;Nurembergeois;Nürnbergisch;Nuremberger;Nuremberger;Norimberghese;Nuremberger;Nuremberger;Nuremberger;Nuremberger;Nürnberger;Íóğåìáåğãåğ;Nürnbergille;x
NYE;North Yemen;Yémen du Nord;Nordjemen;Pó³nocny Jemen;Yemen del Norte;Yemen del Nord;Észak-Jemen;Severní Jemen;Észak-Jemen;Noord-Jemen;Iêmen do Norte;Ñåâåğíûé Éåìåí;Pohjois-Jemen;x
NYE_ADJ;North Yemeni;Yéménite du Nord;Nordjemenitisch;Pó³nocny Jemeñ;Yemen del norte;Yemenita Settentrionale;Észak-Jemeni;Severní Jemenu;Észak-Jemeni;Noord-Jemeni;Iemenita do norte;Ñåâåğíûé Éåìåíñê.;Pohjois-Jemeni;x
NZH;Nizhny Novgorod;Nijni-Novgorod;Nischni Nowgorod;Nizny Nowogród;Nizhny Novgorod;Ninij Novgorod;Nyizsnyij Novgorod;Ninij Novgorod;Nyizsnyij Novgorod;Nizhny Novgorod;Nizhny Novgorod;Íèæíèé Íîâãîğîä;Nizhny Novgorod;x
NZH_ADJ;Nizhny Novgorodian;Nijni-Novgorodien;Nischni Nowgorod-;Nizny Novgorodian;Nizhny Novgorodian;di Ninij Novgorod;Nyizsnyij novgorodi;Ninij Novgorodskımi;Nyizsnyij novgorodi;Nizhny Novgorodian;Nizhny Novgorodian;Íèæåãîğîäñê.;Nizhny Novgorodin;x
OAX;Oaxaca;Ouahaca;Wachaka;Oaxaca;Oaxaca;Oaxaca;Oaxaca;Oaxaca;Oaxaca;Oaxaca;Oaxaca;Îàõàêà;Oaxaca;x
OAX_ADJ;Oaxacan;Ouahaquien;Wachaka-;Oaxacan;Oaxaqueño;Oaxaquegna;Oaxacan;Oaxacan;Oaxacan;Oaxaca;Oaxaca;Îàõàêñê.;Oaxacan;x
OCC;Occitania;Occitanie;Okzitanien;Occitania;Occitania;Occitania;Okszitánia;Occitania;Okszitánia;Occitania;Occitania;Îêñèòàíèÿ;Oksitania;x
OCC_ADJ;Occitan;Occitain;Okzitanisch;Occitan;Occitano;Occitana;Okszitán;Occitan;Okszitán;Occitaans;Occitano;Îêñèòàíñêè;Oksitaani;x
OCC_anarcho_liberal;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;Ïàğòèò Àíàğêèñòî;Partit Anarquisto;x
OCC_communist;Partit Comunisto;Partit Comunisto;Partit Comunisto;Partit Comunisto;Partit Comunisto;Partit Comunisto;Partit Comunisto;Partit Comunisto;Partit Comunisto;Partit Comunisto;Partit Comunisto;Ïàğòèò Êîìóíèñòî;Partit Comunisto;x
OCC_conservative;Partit Counservadouro;Partit Counservadouro;Partit Counservadouro;Partit Counservadouro;Partit Counservadouro;Partit Counservadouro;Partit Counservadouro;Partit Counservadouro;Partit Counservadouro;Partit Counservadouro;Partit Counservadouro;Ïàğòèò Êîóíñåğâàäîóğî;Partit Counservadouro;x
OCC_fascist;Partit Faissisto;Partit Faissisto;Partit Faissisto;Partit Faissisto;Partit Faissisto;Partit Faissisto;Partit Faissisto;Partit Faissisto;Partit Faissisto;Partit Faissisto;Partit Faissisto;Ïàğòèò Ôàèññèñòî;Partit Faissisto;x
OCC_liberal;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Partit de lo Nacioun Óucitano;Ïàğòèò äå ëî Íàñ¸í Îóñèòàíî;Partit de lo Nacioun Óucitano;x
OCC_reactionary;Partit Reiau-Alo;Partit Reiau-Alo;Partit Reiau-Alo;Partit Reiau-Alo;Partit Reiau-Alo;Partit Reiau-Alo;Partit Reiau-Alo;Partit Reiau-Alo;Partit Reiau-Alo;Partit Reiau-Alo;Partit Reiau-Alo;Ïàğòèò Ğåéÿó-Àëî;Partit Reiau-Alo;x
OCC_socialist;Partit Soucialisto;Partit Soucialisto;Partit Soucialisto;Partit Soucialisto;Partit Soucialisto;Partit Soucialisto;Partit Soucialisto;Partit Soucialisto;Partit Soucialisto;Partit Soucialisto;Partit Soucialisto;Ïàğòèò Ñîóñÿëèñòî;Partit Soucialisto;x
ODA;Oda;Oda;Oda;Oda;Oda;Oda;Oda;Oda;Oda;Oda;Oda;Ïîìåùåíèå Â Ãàğåìå;Oda;x
ODA_ADJ;Oda;d'Oda;Oda-;Oda;Oda;di Oda;Oda;Oda;Oda;Oda;Oda;Ïîìåùåíèå Â Ãàğåìå;Oda;x
OGO;Ostrogothia;Ostrogothie;Ostgoten;Ostrogothia;Ostrogothia;Ostrogozia;Ostrogothia;Ostrogothia;Ostrogothia;Ostrogothia;Ostrogothia;Îñòãîôèÿ;Ostrogothia;x
OGO_ADJ;Ostrogothic;Ostrogothique;Ostgotik;Ostrogothic;Ostrogótico;Ostrogota;osztrogót;Ostrogótština;osztrogót;Ostrogotische;Ostrogótica;Îñòğîãîòîâ;Ostrogothic;x
OIR;The Oirat Horde;La Horde d'Oirat;Die Oirat-Horde;Oirat Horde;La Horda de Oirat;L'Orda Oirat;A Oirat Horde;Oirat Horde;A Oirat Horde;de Oirat Horde;A Horda de Oirat;Îğäà Îéğàòà;Oirat Horde;x
OIR_ADJ;Oirat;Oirat;Oiratisch;Oirat;Oirat;degli Oirat;Oirat;Oirat;Oirat;Oirat;Oirat;Îéğàòñê.;Oirat;x
OIR_democracy;The Oirat Republic;La République d'Oirat;Die Oirat-Republik;Republika Oirat;La República de Oirat;La Repubblica Oirat;A Oirat Köztársaság;Oirat republika;A Oirat Köztársaság;de Oirat Republiek;A República de Oirat;Ğåñïóáëèêà Îéğàò;Oirat tasavalta;x
OIR_proletarian_dictatorship;The Oirat Proletariate;Le Prolétariat d'Oirat;Das Oirat-Proletariat;Oirat Proletariate;El Proletariado de Oirat;Il Proletariato Oirat;A Oirat proletariátus;Oirat Proletariate;A Oirat proletariátus;de Oirat proletariaat;O Proletariado de Oirat;Îéğàòñêèé Ïğîëåòàğèàò;Oirat Proletariate;x
OJI;Ojibwa;Ojibwés;Ojibwe;Ojibwa;Ojibwa;Ojibwa;ojibwa;Ojibwa;ojibwa;Ojibwa;Ojibwa;Îäæèáâà;odibwa;x
OJI_ADJ;Ojibwa;Ojibwé;Ojibwe-;Ojibwa;Ojibwa;degli Ojibwa;ojibwa;Ojibwa;ojibwa;Ojibwa;Ojibwa;Îäæèáâà;odibwa;x
OKA;Odoyev;Odoyev;Odojew;Odoyev;Odoyev;Odoev;Odoyev;Odoyev;Odoyev;Odoyev;Odoyev;Îäîûåâ;Odoyev;x
OKA_ADJ;Odoyev;d'Odoyev;Odojew-;Odoyev;Odoyev;di Odoev;Odoyev;Odoyev;Odoyev;Odoyev;Odoyev;Îäîûåâ;Odoyev;x
ORL;Orléans;Orléans;Orléans;Orlean;Orléans;Orléans;Orléans;Orléans;Orléans;Orléans;Orléans;Îğëéàíñ;Orléans;x
ORL_ADJ;Orléanais;Orléanais;Orléans-;Orleania;Orléanais;Orleanese;Orléanais;Orléanais;Orléanais;Orléanais;Orléanais;Îğëéàíàèñ;Orléanais;x
OSA;Osage;Osage;Osage;Osage;Osage;Osage;Osage;Osage;Osage;Osage;Osage;Îñåäæè;Osage;x
OSA_ADJ;Osage;d'Osage;Osage-;Osage;Osage;di Osage;Osage;Osage;Osage;Osage;Osage;Îñåäæè;Osage;x
OTM;Otomo;Otomo;Otomo;Otomo;Otomo;Otomo;Otomo;Otomo;Otomo;Otomo;Otomo;Îòîìî;Otomo;x
OTM_ADJ;Otomo;d'Otomo;Otomo-;Otomo;Otomo;di Otomo;Otomo;Otomo;Otomo;Otomo;Otomo;Îòîìî;Otomo;x
OTT;Ottawa;Ottawa;Ottawa;Ottawa;Ottawa;Ottawa;Ottawa;Ottawa;Ottawa;Ottawa;Ottawa;Îòòàâà;Ottawa;x
OTT_ADJ;Ottawa;Ottavien;Ottawa-;Ottawa;Ottawa;Ottawana;Ottawa;Ottawa;Ottawa;Ottawa;Ottawa;Îòòàâà;Ottawa;x
OUC;Ouchi;Ouchi;Ouchi;Ouchi;Ouchi;Ouchi;Ouchi;Ouchi;Ouchi;Ouchi;Ouchi;Îó÷è;Ouchi;x
OUC_ADJ;Ouchi;d'Ouchi;Ouchi-;Ouchi;Ouchi;di Ouchi;Ouchi;Ouchi;Ouchi;Ouchi;Ouchi;Îó÷è;Ouchi;x
OYO;Oyo;Oyo;Oyo;Oyo;Oyo;Oyo;Oyo;Oyo;Oyo;Oyo;Oyo;.;Oyo;x
OYO_ADJ;Oyo;d'Oyo;Oyo-;Oyo;Oyo;di Oyo;Oyo;Oyo;Oyo;Oyo;Oyo;.;Oyo;x
PAE;Paertia;Paërthe;Pärthien;Pajrfja;Percia;Perzia;Paerzsa;Párfie;Paerzsa;Pijrsië;Paérça;Ïåğôèÿ;Pärtia;x
PAE_ADJ;Paertian;Paërthan;Pärthisch;Pajrski;Perca;Perziano;Paerzsa;Párftina;Paerzsa;Pijrsisch;Paérça;Ïåğôèäñê.;Pärtia;x
PAL;The Palatinate;Le Palatinat;Die Pfalz;Palatynatu;El Palatinado;Il Palatinato;a Pfalz;Falc;a Pfalz;de Palts;Palatinado;Ïôàëüö;Pfalzin;x
PAL_ADJ;Palatinate;Palatin;Pfalzisch;Palatynat;Palatinado;Palatina;Palotagrófi tartomány;Falcko;Palotagrófi tartomány;paltsgraafschap;Palatinado;Ïàëàòèíàò;Pfalz;x
PAT;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Ïàòòàíè;Pattani;x
PAT_ADJ;Pattani;du Pattani;Pattani-;Pattani;Pattani;di Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Ïàòòàíè;Pattani;x
PAW;Pawnee;Pawnees;Pani;Pawnee;Pawnee;Pawnee;Záloghitelezo;Pawnee;Záloghitelezo;Pandhouder;Pawnee;Çàëîãîäåğæàòåëü;Pawnee;x
PAW_ADJ;Pawnee;Pawnee;Pani-;Pawnee;Pawnee;di Pawnee;Záloghitelezo;Pawnee;Záloghitelezo;Pandhouder;Pawnee;Çàëîãîäåğæàòåëü;Pawnee;x
PBC;the Peru-Bolivia Confederation;La Confédération Pérou-Bolivie;Das Peru-Bolivien-Konföderation;Konfederacja Peru-Boliwia;La Confederación Perú-Bolivia;La Confederazione Perù-Bolivia;A Peru-Bolívia Szövetség;Konfederace Peru-Bolívie;A Peru-Bolívia Szövetség;De confederatie Peru-Bolivia;A Confederação Peru-Bolívia;Êîíôåäåğàöèÿ â Ïåğó è Áîëèâèè;Peru-Bolivian liitto;x
PBC_ADJ;Peruvian-Bolivian;Péruvien-Bolivien;Peruanisch-Bolivianisch;Peruwiañsko-boliwijski;Peruano-boliviano;Peruviano-Boliviana;Perui-bolíviai;Peruánsko-bolivijskı;Perui-bolíviai;Peruaans-Boliviaanse;Peruana-boliviana;Ïåğóàíñêîãî áîëèâèéñê.;Perun-Bolivian;x
PEG;Pegu;Pégou;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Ïåãó;Pegu;x
PEG_ADJ;Pegu;du Pégou;Pegu-;Pegu;Pegu;di Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Ïåãó;Pegu;x
PEQ;Pequot;Pequots;Pequot;Pequot;Pequot;Pequot;Pequot;Pequot;Pequot;Pequot;Pequot;Ïåêâóîò;Pequot;x
PEQ_ADJ;Pequot;Pequot;Pequot-;Pequot;Pequot;di Pequot;Pequot;Pequot;Pequot;Pequot;Pequot;Ïåêâóîò;Pequot;x
PIM;Pima;Pimas;Pima;Pima;Pima;Pima;Pima;Pima;Pima;Pima;Pima;Ïèìà;Pima;x
PIM_ADJ;Pima;Pima;Pima-;Pima;Pima;di Pima;Pima;Pima;Pima;Pima;Pima;Ïèìà;Pima;x
PIN;Pindus;Pinde;Pindos;Pindus;Pindus;Pindo;Pindusz;Pindus;Pindusz;Pindus;Pindus;Ïèíä;Pindus;x
PIN_ADJ;Pindus;du Pinde;Pindos-;Pindus;Pindus;del Pindo;Pindusz;Pindus;Pindusz;Pindus;Pindus;Ïèíä;Pindus;x
PIS;Pisa;Pise;Pisa;Piza;Pisa;Pisa;Pisa;Pisa;Pisa;Pisa;Pisa;Ïèçà;pisa;x
PIS_ADJ;Pisan;Pisan;Pisa-;Pisan;Pisan;Pisana;Pisan;Pisan;Pisan;pisan;Pisan;Ïèçàíñê.;Pisan;x
PLS;Palestine;Palestine;Palästina;Palestyna;Palestina;Palestina;Palesztina;Palestina;Palesztina;Palestina;Palestina;Ïàëåñòèíà;Palestiina;x
PLS_ADJ;Palestinian;Palestinien;Palästinensisch;palestyñski;palestino;Palestinese;palesztin;Palestinec;palesztin;Palestijns;palestino;ïàëåñòèíåö;palestiinalainen;x
PLT;Polotsk;Polotsk;Polozk;Polock;Polotsk;Polack;Polotsk;Polotsk;Polotsk;Polotsk;Polotsk;Ïîëîöê;Polotsk;x
PLT_ADJ;Polotskian;de Polotsk;Polozk-;Polotskian;Polotskian;di Polack;Polotskian;Polotskian;Polotskian;Polotskian;Polotskian;Ïîëîòñêèàí;Polotskian;x
PML;Pomerelia;Pomérélie;Pommerellen;Pomerelia;Pomerelia;Pomerelia;Pomerelia;Pomerelia;Pomerelia;Pommerellen;Pomerélia;Ïîìîğüå;Pomerelia;x
PML_ADJ;Pomeralian;pomeralien;Pommerellisch;Pomeranian;Pomeralian;Pomerala;Pomeralian;Pomeralian;Pomeralian;Pomeralian;Pomeralian;Ïîìîğñê.;Pomeralian;x
PNT;Pontus;Pontus;Pontos;Pontus;Pontus;Ponto;Pontus;Pontus;Pontus;Pontus;Pontus;Ïîíò;Pontus;x
PNT_ADJ;Pontian;Pontien;Pontos-;Pontian;Pontiano;Ponziana;pontusi;Pontian;pontusi;Pontian;Pontiano;Ïîíòèéñê.;Pontian;x
POM;Pommerania;Poméranie;Pommern;Pomorskie;Pommerania;Pomerania;Pommerania;Pommerania;Pommerania;Pommerania;Pommerânia;Ïîììåğàíèà;Pommerania;x
POM_ADJ;Pommeranian;Poméranien;Pommernisch;Pomorskiej;Pommeranian;Pomerana;Pomerániai;Pommeranian;Pomerániai;Pommeranian;Pommeranian;Ïîììåğàíèàí;Pommerin;x
POT;Potawatomi;Potéouatamis;Potawatomi;Potawatomi;Potawatomi;Potawatomi;Potawatomi;Potawatomi;Potawatomi;Potawatomi;Potawatomi;Ïîòàâàòîìè;Potawatomi;x
POT_ADJ;Potawatomi;Potéouatami;Potawatomi-;Potawatomi;Potawatomi;dei Potawatomi;Potawatomi;Potawatomi;Potawatomi;Potawatomi;Potawatomi;Ïîòàâàòîìè;Potawatomi;x
POW;Powhatan;Powhatans;Powhatan;Powhatan;Powhatan;Powhatan;Powhatan;Powhatan;Powhatan;Powhatan;Powhatan;Ïîâõàòàí;Powhatan;x
POW_ADJ;Powhatan;Powhatan;Powhatan-;Powhatan;Powhatan;di Powhatan;Powhatan;Powhatan;Powhatan;Powhatan;Powhatan;Ïîâõàòàí;Powhatan;x
PPG;Papua New Guinea;Papouasie-Nouvelle Guinée;Papua-Neuguinea;Papua Nowa Gwinea;Papúa Nueva Guinea;Papua Nuova Guinea;Pápua Új-Guinea;Papua-Nová Guinea;Pápua Új-Guinea;Papoea-Nieuw-Guinea;Papua Nova Guiné;Ïàïóà - Íîâàÿ Ãâèíåÿ;Papua-Uusi-Guinea;x
PPG_ADJ;Papuan;Papou;Papua-Neuguinesisch;Papuas;papú;Papuana;pápua;papuánskı;pápua;Papoea;Papua;ïàïóàñ;Papuan;x
PRI;Puerto Rico;Porto Rico;Portoriko;Portoryko;Puerto Rico;Porto Rico;Puerto Rico;Portoriko;Puerto Rico;Puerto Rico;Porto Rico;Ïóığòî-Ğèêî;Puerto Rico;x
PRI_ADJ;Puerto Rican;Portoricain;Puertorikanisch;Portorykañczyk;puertorriqueño;Portoricana;Puerto Ricó-i;portorickı;Puerto Ricó-i;Puerto Ricaan;Porto-riquenho;ïóığòîğèêàíåö;Puerto Rican;x
PRO;Provence;Provence;Provence;Prowansja;Provence;Provenza;Provence;Provence;Provence;Provence;Provence;Ïğîâàíñ;Provence;x
PRO_ADJ;Provençal;Provençal;Provenzalisch;prowansalskim;Provenzal;Provenzale;provence;Provençal;provence;Provençaalse;Provençal;Ïğîâàíñê.;provençal;x
PSK;Pskov;Pskov;Pskow;Psków;Pskov;Pskov;Pszkov;Pskov;Pszkov;Pskov;Pskov;Ïñêîâ;Pihkovan;x
PSK_ADJ;Pskovian;de Pskov;Pskow-;Pskovian;Pskoviano;di Pskov;Pskovian;Pskovian;Pskovian;Pskovian;Pskovian;Ïñêîâñê.;Pskovian;x
PTG;Patagonia;Patagonie;Patagonien;Patagonia;Patagonia;Patagonia;Patagónia;Patagonia;Patagónia;Patagonië;Patagônia;Ïàòàãîíèÿ;Patagonia;x
PTG_ADJ;Patagonian;Patagonien;Patagonisch;Patagonian;patagón;Patagoniana;patagóniai;Patagonian;patagóniai;Patagonische;Patagônico;ïàòàãîíñê.;Patagonian;x
PUE;Pueblo;Pueblos;Pueblo;Pueblo;Pueblo;Pueblo;Puebló;pueblo;Puebló;Pueblo;Pueblo;Ïóıáëî;Pueblo;x
PUE_ADJ;Pueblo;Pueblo;Pueblo-;Pueblo;Pueblo;di Pueblo;Puebló;pueblo;Puebló;Pueblo;Pueblo;Ïóıáëî;Pueblo;x
PZN;Poznan;Posnanie;Posen;Poznañ;Poznan;Posnania;Poznan;Poznaò;Poznan;Poznan;Poznan;Ïîçíàíü;Poznan;x
PZN_ADJ;Poznan;Posnane;Posen;Poznañ;Poznan;Posana;Poznan;Poznaò;Poznan;Poznan;Poznan;Ïîçíàíñê.;Poznan;x
QAR;Qara Koyunlu;Qara Qoyunlu;Qara Qoyunlu;Qara Koyunlu;Qara Koyunlu;Kara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Êàğà Êîşíëó;Qara Koyunlu;x
QAR_ADJ;Qara Koyunlu;du Qara Qoyunlu;Qara Qoyunlu-;Qara Koyunlu;Qara Koyunlu;di Kara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Êàğà Êîşíëó;Qara Koyunlu;x
QAS;The Qasim Khanate;Le Khanat de Qasim;Das Kassimow-Khanat;Kasim Chanat;El Qasim Khanate;Il Khanato di Kazim;A Qasim Khanate;Qasim Khanate;A Qasim Khanate;de Qasim Khanate;O Qasim Khanate;Êàñèìñêîå Õàíñòâî;Qasim Khanate;x
QAS_ADJ;Qasim;de Qasim;Kassimow-;Kasim;Qasim;di Kazim;Qasim;Qasim;Qasim;Qasim;Qasim;Êàñèì;Qasim;x
QAS_democracy;The Qasim Republic;La République de Qasim;Die Kassimow-Republik;Republika Qasim;La República Qasim;La Repubblica di Kazim;A Qasim Köztársaság;Qasim republika;A Qasim Köztársaság;de Qasim Republiek;A República Qasim;Ğåñïóáëèêà Êàñèì;Qasim tasavalta;x
QAS_proletarian_dictatorship;The Qasim Proletariate;Le Prolétariat de Qasim;Das Kassimow-Proletariat;Kasim Proletariate;El Proletariado Qasim;Il Proletariato di Kazim;A Qasim proletariátus;Qasim Proletariate;A Qasim proletariátus;Qasim het proletariaat;O Proletariado Qasim;Ïğîïàãàíäà Êàñèìà;Qasim Proletariate;x
QAT;Qatar;Qatar;Katar;Katar;Katar;Qatar;Katar;Kataru;Katar;Katar;Catar;Êàòàğ;Qatar;x
QAT_ADJ;Qatari;Qatarien;Katarisch;Katar;Qatari;Qatariota;katari;Qatari;katari;Qatari;Qatari;Êàòàğñê.;Qatari;x
QIN;The Qin Dynasty;Dynastie Qin;Die Qin-Dynastie;Dynastia Qin;La dinastía Qin;Dinastia Qin;A Qin-dinasztia;dynastie Cchin;A Qin-dinasztia;de Qin-dynastie;A Dinastia Qin;Äèíàñòèÿ Öèíü;Qin-dynastian;x
QIN_ADJ;Qin;Qin;Qin-;Qin;Qin;dei Qin;Qin;Qin;Qin;Qin;Qin;Öèíü;Qin;x
QIN_democracy;The Republic of Qin;La République des Qins;Die Qin-Republik;Republika Qin;La República de Qin;Repubblica dei Qin;Köztársaság Qin;Republiky Qin;Köztársaság Qin;de Republiek Qin;A República de Qin;Ğåñïóáëèêà Öèíü;tasavallan Qin;x
QIN_fascist_dictatorship;The Beijing Republic;La République de Pékin;Die Pekinger Republik;Republika Beijing;La república de Beijing;Repubblica di Pechino;A pekingi Köztársaság;Peking republika;A pekingi Köztársaság;de Beijing Republiek;A república de Beijing;Ïåêèíñêàÿ Ğåñïóáëèêà;Peking tasavalta;x
QIN_fascist_dictatorship_ADJ;Beijing;Pékin;Peking;Pekin;Beijing;Pechinese;Peking;Peking;Peking;Beijing;Pequim;Ïåêèí;Peking;x
QIN_proletarian_dictatorship;The People's Republic of Qin;La République Populaire des Qins;Die Qin-Volksrepublik;Chiñska Republika Ludowa Qin;La República Popular de Qin;Repubblica Popolare dei Qin;A Népköztársaság Qin;Qin lidové republiky;A Népköztársaság Qin;de People's Republic of Qin;A República Popular da Qin;Íàğîäíàÿ Ğåñïóáëèêà Öèíü;kansantasavallan Qin;x
RAG;Ragusa;Raguse;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ğàãóçà;Ragusa;x
RAG_ADJ;Ragusan;Ragusien;Ragusa-;Ragusan;Ragusan;Ragusana;Ragusan;Ragusan;Ragusan;Ragusan;Ragusan;Ğàãóñàí;Ragusan;x
RAJ;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Ğàéïóòàíà;Rajputana;x
RAJ_ADJ;Rajputana;du Rajputana;Rajputana-;Rajputana;Rajputana;del Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Ğàéïóòàíà;Rajputana;x
RAM;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ğàìàçàí;Ramazan;x
RAM_ADJ;Ramazanid;Ramazanide;Ramazanid;Ramazanid;Ramazanid;Ramazanide;Ramazanid;Ramazanid;Ramazanid;Ramazanid;Ramazanid;Ğàìàçàíèä;Ramazanid;x
RFR;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Íàíáó;Nanbu;x
RFR_ADJ;Nanbu;de Nanbu;Nanbu-;Nanbu;Nanbu;di Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Íàíáó;Nanbu;x
RGR;Río Grande;Rio-Grande;Rio Grande;Río Grande;Rio grande;Rio Grande;Río Grande;Río Grande;Río Grande;Rio Grande;Rio Grande;Ğèî-Ãğàíäå;Río Grande;x
RGR_ADJ;Río Grande;du Rio-Grande;Rio Grande-;Río Grande;Rio grande;del Rio Grande;Río Grande;Río Grande;Río Grande;Rio Grande;Rio Grande;Ğèî-Ãğàíäåñê.;Río Grande;x
RGS;Rio Grande do Sul;Rio-Grande-do-Sul;Rio Grande do Sul;Rio Grande do Sul;Rio Grande do Sul;Rio Grande do Sul;Rio Grande do Sul;Rio Grande do Sul;Rio Grande do Sul;Rio Grande do Sul;Rio Grande do Sul;Ğèî-Ãğàíäå-äó-Ñóë;Rio Grande do Sul;x
RGS_ADJ;Gaucho;Gaucho;Gaucho-;Gaucho;Gaucho;Gaucho;Gaucho;Gaucho;Gaucho;Gaucho;Gaúcho;Ãàó÷î;Gaucho;x
RHI;Rhineland;Rhénanie;Rheinland;Nadrenia;Renania;Renania;Rheinland;Porıní;Rheinland;Rijnland;Renânia;Ğàéíëàíä;Rheinland;x
