KEY;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;X
dutch_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
english_2450_title;Saint Paul's;Saint Paul's;Saint Paul's;Saint Paul's;Saint Paul's;Saint Paul's;Saint Paul's;Saint Paul's;Saint Paul's;Saint Paul's;Saint Paul's;Ñàíêò-Ïàóëşñ;Saint Paul's;x
english_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
french_2450_title;Saint-Paul;Saint-Paul;Saint-Paul;Saint-Paul;Saint-Paul;Saint-Paul;Saint-Paul;Saint-Paul;Saint-Paul;Saint-Paul;Saint-Paul;Àãèó Ïàâëîó;Saint-Paul;x
french_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
german_2450_title;Sankt-Paulus;Sankt-Paulus;Sankt-Paulus;Sankt-Paulus;Sankt-Paulus;Sankt-Paulus;Sankt-Paulus;Sankt-Paulus;Sankt-Paulus;Sankt-Paulus;Sankt-Paulus;Âèøíóøàõàğ;Sankt-Paulus;x
german_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
greek_2450_title;Agiou Pavlou;Agiou Pavlou;Agiou Pavlou;Agiou Pavlou;Agiou Pavlou;Agiou Pavlou;Agiou Pavlou;Agiou Pavlou;Agiou Pavlou;Agiou Pavlou;Agiou Pavlou;Ñàí Ïàîëî;Agiou Pavlou;x
greek_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
indian_2450_title;Vishnushahar;Vishnushahar;Vishnushahar;Vishnushahar;Vishnushahar;Vishnushahar;Vishnushahar;Vishnushahar;Vishnushahar;Vishnushahar;Vishnushahar;Õåëèãå Ïàóëóñ;Vishnushahar;x
indian_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
italian_2450_title;San Paolo;San Paolo;San Paolo;San Paolo;San Paolo;San Paolo;San Paolo;San Paolo;San Paolo;San Paolo;San Paolo;Ñâÿòîé Ïàâåë;San Paolo;x
italian_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
nordic_2450_title;Helige Paulus;Helige Paulus;Helige Paulus;Helige Paulus;Helige Paulus;Helige Paulus;Helige Paulus;Helige Paulus;Helige Paulus;Helige Paulus;Helige Paulus;Ñàí-Ïàóëó;Helige Paulus;x
nordic_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
slavic_2450_title;Svyatoy Pavel;Svyatoy Pavel;Svyatoy Pavel;Svyatoy Pavel;Svyatoy Pavel;Svyatoy Pavel;Svyatoy Pavel;Svyatoy Pavel;Svyatoy Pavel;Svyatoy Pavel;Svyatoy Pavel;Äæàäèä àø-Øàğäæà;Svyatoy Pavel;x
slavic_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğûé ìåñòíûå æèòåëè íàçûâàşò Òàğàíàêè. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
spanish_2450_title;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;Ñèíü Òîêèî;São Paulo;x
spanish_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğûé ìåñòíûå æèòåëè íàçûâàşò Òàğàíàêè. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
arab_2510_title;Jadid ash-Sharjah;Jadid ash-Sharjah;Jadid ash-Sharjah;Jadid ash-Sharjah;Jadid ash-Sharjah;Jadid ash-Sharjah;Jadid ash-Sharjah;Jadid ash-Sharjah;Jadid ash-Sharjah;Jadid ash-Sharjah;Jadid ash-Sharjah;Íèåóâ Ëååóâàğäåí;Jadid ash-Sharjah;x
